summonerId,highestAchievedSeasonTier,avg kills,avg deaths,avg assists,avg performance
39063800,UNRANKED,3.0,3.0,14.0,0.7
29811701,SILVER,3.0,10.0,8.0,0.047619047619047616
54951155,BRONZE,7.0,6.0,15.0,0.5714285714285714
24813648,GOLD,8.0,6.0,4.0,0.3333333333333333
60101399,DIAMOND,0.0,1.0,11.0,0.8333333333333334
43860502,BRONZE,4.0,8.0,7.0,0.15789473684210525
41774928,SILVER,4.0,7.0,13.0,0.4166666666666667
69609367,UNRANKED,10.0,11.0,10.0,0.2903225806451613
23208323,GOLD,1.0,7.0,16.0,0.4166666666666667
24158368,DIAMOND,3.0,6.0,2.0,-0.09090909090909091
26638771,PLATINUM,7.0,11.0,19.0,0.40540540540540543
23850605,SILVER,5.0,7.0,4.0,0.125
34330257,SILVER,8.0,8.0,21.0,0.5675675675675675
44849020,SILVER,13.0,11.0,12.0,0.3888888888888889
54441519,UNRANKED,2.0,2.0,14.0,0.7777777777777778
66149269,UNRANKED,4.0,6.0,20.0,0.6
47503090,BRONZE,13.0,12.0,7.0,0.25
50844970,UNRANKED,4.0,5.0,5.0,0.2857142857142857
63528278,SILVER,7.0,6.0,8.0,0.42857142857142855
68362350,BRONZE,0.0,6.0,10.0,0.25
29410576,GOLD,11.0,7.0,7.0,0.44
41977662,SILVER,3.0,0.0,18.0,1.0
68310807,SILVER,10.0,8.0,10.0,0.42857142857142855
49235532,BRONZE,23.0,16.0,6.0,0.28888888888888886
28906668,DIAMOND,11.0,6.0,16.0,0.6363636363636364
66162986,UNRANKED,1.0,4.0,5.0,0.2
65853039,BRONZE,15.0,6.0,6.0,0.5555555555555556
38986375,SILVER,0.0,12.0,8.0,-0.2
58589621,SILVER,11.0,14.0,13.0,0.2631578947368421
48973591,GOLD,5.0,4.0,11.0,0.6
21723705,PLATINUM,12.0,7.0,5.0,0.4166666666666667
25713669,SILVER,6.0,8.0,18.0,0.5
36611338,SILVER,12.0,0.0,12.0,1.0
37790142,SILVER,2.0,10.0,20.0,0.375
19143170,SILVER,5.0,7.0,12.0,0.4166666666666667
37067246,GOLD,3.0,6.0,4.0,0.07692307692307693
49276039,SILVER,24.0,11.0,9.0,0.5
43129075,SILVER,4.0,6.0,10.0,0.4
20873898,PLATINUM,4.0,8.0,3.0,-0.06666666666666667
39532459,GOLD,9.0,1.0,7.0,0.8823529411764706
37935096,SILVER,5.0,12.0,36.0,0.5471698113207547
26713579,SILVER,9.0,4.0,5.0,0.5555555555555556
59679205,BRONZE,7.0,13.0,26.0,0.43478260869565216
32955752,SILVER,11.0,13.0,10.0,0.23529411764705882
55995109,SILVER,1.0,8.0,12.0,0.23809523809523808
39122524,GOLD,0.0,7.0,4.0,-0.2727272727272727
65111050,UNRANKED,1.0,6.0,4.0,-0.09090909090909091
21221208,SILVER,12.0,11.0,14.0,0.40540540540540543
59674705,UNRANKED,8.0,4.0,6.0,0.5555555555555556
67719232,BRONZE,8.0,12.0,16.0,0.3333333333333333
24403029,SILVER,20.0,6.0,7.0,0.6363636363636364
24683630,BRONZE,13.0,17.0,10.0,0.15
21459383,BRONZE,13.0,15.0,34.0,0.5161290322580645
39622589,SILVER,21.0,5.0,15.0,0.7560975609756098
35373641,BRONZE,1.0,2.0,3.0,0.3333333333333333
39028828,SILVER,1.0,7.0,2.0,-0.4
55529016,SILVER,12.0,10.0,9.0,0.3548387096774194
53145607,GOLD,11.0,6.0,5.0,0.45454545454545453
32592371,SILVER,4.0,10.0,15.0,0.3103448275862069
49092514,BRONZE,5.0,5.0,8.0,0.4444444444444444
47102537,SILVER,4.0,6.0,25.0,0.6571428571428571
35667810,SILVER,3.0,11.0,18.0,0.3125
19742469,SILVER,1.0,4.0,5.0,0.2
20384477,SILVER,12.0,7.0,21.0,0.65
45430875,SILVER,12.0,6.0,9.0,0.5555555555555556
65810176,SILVER,18.0,11.0,20.0,0.5510204081632653
32978728,SILVER,13.0,7.0,12.0,0.5625
45729457,GOLD,15.0,11.0,6.0,0.3125
33329946,GOLD,4.0,4.0,10.0,0.5555555555555556
20202728,GOLD,0.0,7.0,18.0,0.44
42735580,GOLD,6.0,7.0,11.0,0.4166666666666667
63552774,UNRANKED,3.0,3.0,4.0,0.4
19052758,BRONZE,9.0,1.0,7.0,0.8823529411764706
355091,GOLD,4.0,4.0,14.0,0.6363636363636364
43784983,DIAMOND,0.0,8.0,6.0,-0.14285714285714285
50685828,BRONZE,4.0,6.0,1.0,-0.09090909090909091
70630812,UNRANKED,3.0,2.0,2.0,0.42857142857142855
25045727,SILVER,13.0,1.0,3.0,0.8823529411764706
32461043,SILVER,13.0,4.0,8.0,0.68
45544716,SILVER,21.0,10.0,11.0,0.5238095238095238
52737630,GOLD,8.0,3.0,6.0,0.6470588235294118
70499758,UNRANKED,9.0,5.0,26.0,0.75
45528753,GOLD,12.0,6.0,16.0,0.6470588235294118
38370232,SILVER,2.0,4.0,15.0,0.6190476190476191
38761982,SILVER,8.0,10.0,13.0,0.3548387096774194
53392630,GOLD,7.0,3.0,7.0,0.6470588235294118
43401523,SILVER,7.0,13.0,17.0,0.2972972972972973
47084919,SILVER,11.0,1.0,4.0,0.875
45807816,GOLD,19.0,3.0,10.0,0.8125
38841138,BRONZE,9.0,9.0,12.0,0.4
34032552,GOLD,6.0,5.0,9.0,0.5
62029443,BRONZE,14.0,15.0,9.0,0.21052631578947367
47804782,SILVER,1.0,0.0,6.0,1.0
55169078,SILVER,7.0,14.0,10.0,0.0967741935483871
44341665,UNRANKED,0.0,6.0,0.0,-1.0
67950031,BRONZE,13.0,9.0,5.0,0.3333333333333333
38233528,BRONZE,6.0,8.0,31.0,0.6444444444444445
43501534,BRONZE,10.0,4.0,10.0,0.6666666666666666
53886975,UNRANKED,15.0,9.0,13.0,0.5135135135135135
26737449,SILVER,16.0,12.0,5.0,0.2727272727272727
43545987,PLATINUM,4.0,11.0,24.0,0.4358974358974359
36061835,PLATINUM,5.0,7.0,30.0,0.6666666666666666
21290343,GOLD,15.0,7.0,9.0,0.5483870967741935
42689598,SILVER,5.0,9.0,14.0,0.35714285714285715
66112853,GOLD,3.0,8.0,8.0,0.15789473684210525
26584557,PLATINUM,12.0,8.0,12.0,0.5
42046857,SILVER,4.0,6.0,15.0,0.52
37321199,UNRANKED,1.0,8.0,15.0,0.3333333333333333
24237232,BRONZE,3.0,5.0,5.0,0.23076923076923078
73031413,UNRANKED,8.0,0.0,6.0,1.0
24200128,PLATINUM,17.0,3.0,5.0,0.76
35119557,SILVER,9.0,3.0,10.0,0.7272727272727273
31543189,GOLD,3.0,3.0,1.0,0.14285714285714285
37803617,BRONZE,9.0,9.0,2.0,0.1
46751656,GOLD,0.0,4.0,2.0,-0.3333333333333333
38439651,SILVER,14.0,3.0,10.0,0.7777777777777778
21128949,BRONZE,1.0,3.0,8.0,0.5
39829428,DIAMOND,7.0,1.0,6.0,0.8571428571428571
19051318,BRONZE,1.0,1.0,0.0,0.0
39573665,BRONZE,8.0,3.0,3.0,0.5714285714285714
36367460,SILVER,9.0,5.0,1.0,0.3333333333333333
39805494,BRONZE,1.0,0.0,3.0,1.0
40687609,BRONZE,1.0,3.0,2.0,0.0
68849649,BRONZE,4.0,1.0,3.0,0.75
47118479,SILVER,6.0,1.0,2.0,0.7777777777777778
52241411,BRONZE,15.0,8.0,19.0,0.6190476190476191
36939595,BRONZE,1.0,0.0,2.0,1.0
66843671,SILVER,2.0,2.0,3.0,0.42857142857142855
70139809,UNRANKED,20.0,2.0,1.0,0.8260869565217391
70019334,SILVER,8.0,2.0,2.0,0.6666666666666666
50685400,SILVER,1.0,1.0,9.0,0.8181818181818182
21531128,SILVER,0.0,5.0,0.0,-1.0
28847509,UNRANKED,5.0,0.0,2.0,1.0
19045569,SILVER,8.0,1.0,1.0,0.8
22934356,SILVER,5.0,0.0,9.0,1.0
44881705,SILVER,10.0,4.0,9.0,0.6521739130434783
50020866,GOLD,1.0,4.0,22.0,0.7037037037037037
68622419,BRONZE,1.0,0.0,4.0,1.0
38243622,PLATINUM,7.0,9.0,12.0,0.35714285714285715
22965387,UNRANKED,1.0,6.0,1.0,-0.5
22965349,UNRANKED,4.0,9.0,0.0,-0.38461538461538464
35281567,SILVER,1.0,3.0,16.0,0.7
28631054,BRONZE,0.0,5.0,0.0,-1.0
53320794,UNRANKED,1.0,5.0,21.0,0.6296296296296297
28725176,SILVER,7.0,3.0,6.0,0.625
46989461,SILVER,5.0,0.0,0.0,1.0
21253719,UNRANKED,7.0,7.0,12.0,0.46153846153846156
26810434,SILVER,1.0,2.0,6.0,0.5555555555555556
41991251,SILVER,9.0,8.0,6.0,0.30434782608695654
61053127,SILVER,4.0,5.0,12.0,0.5238095238095238
30606659,GOLD,6.0,5.0,4.0,0.3333333333333333
38664446,SILVER,0.0,2.0,1.0,-0.3333333333333333
44796897,SILVER,1.0,4.0,5.0,0.2
40401449,SILVER,8.0,5.0,2.0,0.3333333333333333
24141156,SILVER,1.0,6.0,1.0,-0.5
38623293,BRONZE,8.0,10.0,10.0,0.2857142857142857
34205783,DIAMOND,21.0,2.0,11.0,0.8823529411764706
27861956,SILVER,11.0,1.0,2.0,0.8571428571428571
68940866,UNRANKED,4.0,7.0,12.0,0.391304347826087
44510397,PLATINUM,4.0,4.0,3.0,0.2727272727272727
32769732,SILVER,8.0,3.0,6.0,0.6470588235294118
59173237,PLATINUM,0.0,0.0,7.0,1.0
56829964,PLATINUM,11.0,3.0,3.0,0.6470588235294118
25463857,PLATINUM,5.0,2.0,2.0,0.5555555555555556
41261297,PLATINUM,1.0,6.0,6.0,0.07692307692307693
28754198,SILVER,2.0,9.0,16.0,0.3333333333333333
37272841,PLATINUM,1.0,7.0,2.0,-0.4
21182588,PLATINUM,0.0,2.0,4.0,0.3333333333333333
21394805,PLATINUM,3.0,5.0,1.0,-0.1111111111111111
59804193,SILVER,6.0,2.0,4.0,0.6666666666666666
58909533,BRONZE,5.0,10.0,18.0,0.3939393939393939
31562167,PLATINUM,5.0,5.0,3.0,0.23076923076923078
40681284,SILVER,0.0,5.0,1.0,-0.6666666666666666
57000422,GOLD,3.0,2.0,14.0,0.7894736842105263
34089065,SILVER,0.0,5.0,0.0,-1.0
35174223,SILVER,0.0,3.0,5.0,0.25
64980577,SILVER,9.0,0.0,2.0,1.0
46295330,SILVER,4.0,0.0,1.0,1.0
30867810,GOLD,2.0,6.0,0.0,-0.5
42003591,UNRANKED,4.0,0.0,3.0,1.0
42813213,UNRANKED,2.0,6.0,17.0,0.52
37849357,UNRANKED,1.0,1.0,4.0,0.6666666666666666
51018856,SILVER,9.0,3.0,13.0,0.76
42111203,GOLD,6.0,3.0,1.0,0.4
68910806,SILVER,4.0,1.0,0.0,0.6
30546716,GOLD,14.0,5.0,20.0,0.7435897435897436
20254255,GOLD,0.0,2.0,2.0,0.0
58793992,SILVER,8.0,4.0,9.0,0.6190476190476191
60031014,GOLD,3.0,5.0,4.0,0.16666666666666666
23174598,GOLD,0.0,2.0,7.0,0.5555555555555556
21616534,GOLD,3.0,5.0,2.0,0.0
54410424,SILVER,0.0,9.0,7.0,-0.125
32524171,BRONZE,2.0,10.0,8.0,0.0
26261017,GOLD,0.0,4.0,1.0,-0.6
29190089,UNRANKED,6.0,9.0,3.0,0.0
25767406,GOLD,3.0,1.0,2.0,0.6666666666666666
53006514,GOLD,6.0,3.0,7.0,0.625
30339609,GOLD,9.0,6.0,10.0,0.52
19847678,BRONZE,5.0,4.0,33.0,0.8095238095238095
21053166,SILVER,7.0,0.0,8.0,1.0
20869093,SILVER,4.0,9.0,1.0,-0.2857142857142857
68021753,UNRANKED,1.0,1.0,11.0,0.8461538461538461
41269898,SILVER,12.0,0.0,3.0,1.0
37771582,SILVER,3.0,1.0,8.0,0.8333333333333334
36761338,SILVER,8.0,2.0,4.0,0.7142857142857143
37414385,SILVER,0.0,3.0,1.0,-0.5
70621292,UNRANKED,2.0,3.0,0.0,-0.2
44901996,SILVER,5.0,6.0,5.0,0.25
46622328,SILVER,11.0,7.0,5.0,0.391304347826087
68369558,UNRANKED,9.0,3.0,7.0,0.6842105263157895
32694894,SILVER,1.0,7.0,2.0,-0.4
46422887,SILVER,16.0,5.0,8.0,0.6551724137931034
69943062,SILVER,0.0,6.0,1.0,-0.7142857142857143
38781101,SILVER,11.0,4.0,6.0,0.6190476190476191
39948342,SILVER,0.0,1.0,0.0,-1.0
32638646,BRONZE,2.0,5.0,0.0,-0.42857142857142855
38818948,GOLD,15.0,10.0,5.0,0.3333333333333333
31667211,SILVER,14.0,2.0,6.0,0.8181818181818182
21420255,BRONZE,0.0,7.0,1.0,-0.75
38702783,GOLD,1.0,3.0,8.0,0.5
72749258,BRONZE,7.0,2.0,1.0,0.6
47642723,GOLD,6.0,12.0,7.0,0.04
153855,SILVER,7.0,4.0,13.0,0.6666666666666666
64727348,BRONZE,0.0,2.0,6.0,0.5
54855064,BRONZE,3.0,6.0,26.0,0.6571428571428571
68901775,BRONZE,2.0,0.0,5.0,1.0
31073049,SILVER,10.0,12.0,9.0,0.22580645161290322
62351835,UNRANKED,4.0,0.0,1.0,1.0
68601783,BRONZE,12.0,3.0,8.0,0.7391304347826086
64510538,BRONZE,1.0,2.0,13.0,0.75
72881046,UNRANKED,12.0,2.0,6.0,0.8
70281442,SILVER,0.0,9.0,1.0,-0.8
43166742,DIAMOND,4.0,5.0,4.0,0.23076923076923078
31472896,UNRANKED,15.0,5.0,4.0,0.5833333333333334
65699985,UNRANKED,4.0,4.0,1.0,0.1111111111111111
50599528,GOLD,4.0,7.0,6.0,0.17647058823529413
63529149,BRONZE,5.0,9.0,10.0,0.25
37152066,SILVER,3.0,4.0,2.0,0.1111111111111111
36749392,SILVER,5.0,6.0,2.0,0.07692307692307693
51662162,SILVER,10.0,5.0,9.0,0.5833333333333334
69110034,SILVER,3.0,8.0,6.0,0.058823529411764705
40461660,GOLD,6.0,2.0,10.0,0.7777777777777778
24529045,UNRANKED,8.0,0.0,7.0,1.0
59180581,BRONZE,13.0,15.0,12.0,0.25
19262671,UNRANKED,6.0,6.0,3.0,0.2
22184502,UNRANKED,0.0,5.0,3.0,-0.25
24021498,BRONZE,1.0,5.0,2.0,-0.25
21292550,GOLD,9.0,5.0,13.0,0.6296296296296297
68079087,UNRANKED,0.0,5.0,5.0,0.0
37871788,PLATINUM,5.0,6.0,4.0,0.2
58432762,GOLD,3.0,7.0,4.0,0.0
44297983,DIAMOND,2.0,11.0,9.0,0.0
49236979,GOLD,4.0,7.0,4.0,0.06666666666666667
19473268,GOLD,5.0,3.0,2.0,0.4
65772189,BRONZE,4.0,6.0,7.0,0.29411764705882354
50873505,SILVER,4.0,2.0,7.0,0.6923076923076923
67022082,SILVER,2.0,10.0,3.0,-0.3333333333333333
64860497,SILVER,4.0,4.0,6.0,0.42857142857142855
56944221,BRONZE,3.0,0.0,2.0,1.0
24041823,GOLD,14.0,3.0,8.0,0.76
21249265,SILVER,9.0,2.0,6.0,0.7647058823529411
53358819,SILVER,3.0,1.0,6.0,0.8
37365772,BRONZE,6.0,1.0,8.0,0.8666666666666667
50823476,SILVER,6.0,8.0,1.0,-0.06666666666666667
39992385,SILVER,6.0,4.0,9.0,0.5789473684210527
30573893,UNRANKED,4.0,3.0,2.0,0.3333333333333333
21118298,SILVER,15.0,14.0,9.0,0.2631578947368421
20373038,GOLD,2.0,3.0,3.0,0.25
22821871,GOLD,4.0,9.0,4.0,-0.058823529411764705
39760903,SILVER,14.0,12.0,6.0,0.25
34101801,UNRANKED,1.0,3.0,0.0,-0.5
39024860,BRONZE,5.0,7.0,3.0,0.06666666666666667
50887614,SILVER,12.0,8.0,15.0,0.5428571428571428
45391642,BRONZE,1.0,10.0,4.0,-0.3333333333333333
61546999,BRONZE,7.0,2.0,9.0,0.7777777777777778
41289658,BRONZE,0.0,11.0,12.0,0.043478260869565216
54461064,SILVER,2.0,8.0,16.0,0.38461538461538464
31916940,BRONZE,15.0,4.0,8.0,0.7037037037037037
55332405,BRONZE,7.0,3.0,2.0,0.5
50709555,SILVER,13.0,4.0,12.0,0.7241379310344828
21191711,UNRANKED,10.0,1.0,4.0,0.8666666666666667
52289432,BRONZE,12.0,1.0,2.0,0.8666666666666667
45435629,GOLD,7.0,6.0,2.0,0.2
66629220,SILVER,3.0,2.0,7.0,0.6666666666666666
24219451,UNRANKED,2.0,3.0,9.0,0.5714285714285714
54699822,SILVER,17.0,10.0,11.0,0.47368421052631576
69842365,UNRANKED,1.0,6.0,5.0,0.0
32891092,BRONZE,3.0,7.0,7.0,0.17647058823529413
43998042,GOLD,3.0,1.0,18.0,0.9090909090909091
28919525,SILVER,10.0,8.0,10.0,0.42857142857142855
36806499,GOLD,7.0,3.0,8.0,0.6666666666666666
61032482,PLATINUM,10.0,8.0,7.0,0.36
60052417,SILVER,1.0,8.0,7.0,0.0
21978359,SILVER,1.0,6.0,3.0,-0.2
30044376,GOLD,1.0,5.0,1.0,-0.42857142857142855
52884174,GOLD,12.0,12.0,13.0,0.35135135135135137
69832351,UNRANKED,0.0,8.0,1.0,-0.7777777777777778
48369891,SILVER,0.0,5.0,9.0,0.2857142857142857
47442447,UNRANKED,9.0,8.0,5.0,0.2727272727272727
32909506,SILVER,7.0,5.0,12.0,0.5833333333333334
56848751,UNRANKED,4.0,7.0,3.0,0.0
51519790,BRONZE,6.0,10.0,22.0,0.47368421052631576
21852899,PLATINUM,13.0,11.0,16.0,0.45
51064458,SILVER,4.0,8.0,8.0,0.2
70579841,UNRANKED,5.0,4.0,5.0,0.42857142857142855
42872461,SILVER,5.0,7.0,6.0,0.2222222222222222
39823274,SILVER,12.0,4.0,15.0,0.7419354838709677
35370393,SILVER,9.0,3.0,10.0,0.7272727272727273
66463857,UNRANKED,13.0,3.0,5.0,0.7142857142857143
54610217,SILVER,2.0,3.0,4.0,0.3333333333333333
43090330,SILVER,8.0,5.0,4.0,0.4117647058823529
42190494,SILVER,12.0,8.0,10.0,0.4666666666666667
38181566,SILVER,2.0,8.0,1.0,-0.45454545454545453
59952262,BRONZE,1.0,7.0,10.0,0.2222222222222222
50274967,BRONZE,4.0,4.0,8.0,0.5
45117911,SILVER,0.0,1.0,10.0,0.8181818181818182
45242335,UNRANKED,12.0,6.0,7.0,0.52
50118300,GOLD,7.0,0.0,2.0,1.0
47466932,GOLD,1.0,5.0,3.0,-0.1111111111111111
35375552,PLATINUM,2.0,6.0,2.0,-0.2
39774026,SILVER,6.0,1.0,6.0,0.8461538461538461
55109099,UNRANKED,3.0,4.0,3.0,0.2
21819557,SILVER,15.0,9.0,18.0,0.5714285714285714
40182369,GOLD,1.0,5.0,30.0,0.7222222222222222
55506713,BRONZE,13.0,10.0,0.0,0.13043478260869565
19263585,GOLD,11.0,4.0,5.0,0.6
36210038,BRONZE,1.0,1.0,4.0,0.6666666666666666
40293711,GOLD,3.0,3.0,0.0,0.0
27931009,GOLD,5.0,5.0,3.0,0.23076923076923078
45242331,SILVER,1.0,7.0,6.0,0.0
35771858,SILVER,2.0,8.0,2.0,-0.3333333333333333
47048906,SILVER,4.0,6.0,6.0,0.25
24022393,SILVER,0.0,6.0,4.0,-0.2
24541334,UNRANKED,7.0,0.0,1.0,1.0
24241336,UNRANKED,1.0,0.0,5.0,1.0
45989635,SILVER,0.0,4.0,0.0,-1.0
30910349,SILVER,0.0,8.0,9.0,0.058823529411764705
42698097,SILVER,7.0,7.0,5.0,0.2631578947368421
21021277,PLATINUM,6.0,8.0,18.0,0.5
47279341,GOLD,4.0,4.0,16.0,0.6666666666666666
26855543,PLATINUM,8.0,9.0,13.0,0.4
23335470,UNRANKED,19.0,4.0,10.0,0.7575757575757576
54971595,GOLD,6.0,2.0,3.0,0.6363636363636364
71129970,UNRANKED,8.0,10.0,19.0,0.4594594594594595
25027473,SILVER,1.0,2.0,14.0,0.7647058823529411
72529208,UNRANKED,1.0,2.0,2.0,0.2
53826903,UNRANKED,7.0,8.0,2.0,0.058823529411764705
51820960,GOLD,1.0,6.0,3.0,-0.2
51482847,PLATINUM,13.0,1.0,10.0,0.9166666666666666
19540995,SILVER,6.0,4.0,5.0,0.4666666666666667
248038,SILVER,1.0,11.0,12.0,0.08333333333333333
70322254,UNRANKED,2.0,5.0,13.0,0.5
44521684,GOLD,12.0,7.0,6.0,0.44
35416305,SILVER,1.0,5.0,2.0,-0.25
43817066,GOLD,3.0,5.0,2.0,0.0
37254321,SILVER,4.0,4.0,1.0,0.1111111111111111
60124336,SILVER,14.0,7.0,11.0,0.5625
28815386,BRONZE,1.0,7.0,10.0,0.2222222222222222
44961383,GOLD,3.0,5.0,3.0,0.09090909090909091
30859970,GOLD,1.0,9.0,5.0,-0.2
19482541,PLATINUM,7.0,3.0,7.0,0.6470588235294118
39268345,BRONZE,5.0,10.0,8.0,0.13043478260869565
69509627,BRONZE,10.0,7.0,4.0,0.3333333333333333
36815041,SILVER,1.0,8.0,18.0,0.4074074074074074
48633271,BRONZE,32.0,5.0,5.0,0.7619047619047619
67949734,SILVER,2.0,4.0,7.0,0.38461538461538464
34562886,SILVER,5.0,2.0,3.0,0.6
39531350,BRONZE,4.0,9.0,2.0,-0.2
26312086,GOLD,7.0,11.0,14.0,0.3125
60145739,UNRANKED,3.0,6.0,2.0,-0.09090909090909091
60155831,BRONZE,11.0,2.0,4.0,0.7647058823529411
68271519,UNRANKED,8.0,9.0,16.0,0.45454545454545453
48134895,BRONZE,20.0,7.0,9.0,0.6111111111111112
47695777,SILVER,5.0,3.0,6.0,0.5714285714285714
62364066,GOLD,9.0,7.0,22.0,0.631578947368421
64769526,SILVER,7.0,3.0,9.0,0.6842105263157895
23483133,SILVER,6.0,5.0,13.0,0.5833333333333334
44189055,BRONZE,14.0,12.0,10.0,0.3333333333333333
22915622,PLATINUM,7.0,13.0,2.0,-0.18181818181818182
42035629,SILVER,3.0,10.0,1.0,-0.42857142857142855
64978526,SILVER,11.0,4.0,3.0,0.5555555555555556
31071376,UNRANKED,1.0,2.0,3.0,0.3333333333333333
19526786,UNRANKED,0.0,12.0,11.0,-0.043478260869565216
70183423,UNRANKED,2.0,6.0,2.0,-0.2
67173236,SILVER,2.0,3.0,9.0,0.5714285714285714
36563736,SILVER,3.0,5.0,0.0,-0.25
20202937,PLATINUM,6.0,12.0,9.0,0.1111111111111111
27470596,GOLD,3.0,3.0,1.0,0.14285714285714285
60041606,GOLD,11.0,6.0,5.0,0.45454545454545453
22002318,GOLD,7.0,0.0,3.0,1.0
20972934,GOLD,4.0,3.0,2.0,0.3333333333333333
36481836,PLATINUM,6.0,10.0,5.0,0.047619047619047616
35533974,PLATINUM,5.0,8.0,3.0,0.0
45386125,GOLD,4.0,4.0,7.0,0.4666666666666667
49222050,GOLD,7.0,9.0,5.0,0.14285714285714285
50571509,BRONZE,13.0,4.0,7.0,0.6666666666666666
41691963,GOLD,4.0,2.0,6.0,0.6666666666666666
36740517,BRONZE,8.0,1.0,17.0,0.9230769230769231
65662791,SILVER,3.0,16.0,3.0,-0.45454545454545453
39939484,PLATINUM,12.0,2.0,5.0,0.7894736842105263
46155646,GOLD,3.0,6.0,6.0,0.2
34677142,GOLD,4.0,4.0,5.0,0.38461538461538464
21218571,PLATINUM,6.0,2.0,2.0,0.6
50492085,GOLD,9.0,8.0,7.0,0.3333333333333333
69379964,UNRANKED,6.0,10.0,7.0,0.13043478260869565
36841274,PLATINUM,7.0,5.0,11.0,0.5652173913043478
46167067,BRONZE,9.0,5.0,5.0,0.47368421052631576
61715267,GOLD,9.0,8.0,17.0,0.5294117647058824
25501491,GOLD,7.0,4.0,11.0,0.6363636363636364
37303947,DIAMOND,6.0,3.0,10.0,0.6842105263157895
66694009,SILVER,1.0,7.0,4.0,-0.16666666666666666
24463666,DIAMOND,6.0,1.0,8.0,0.8666666666666667
39288720,SILVER,7.0,4.0,6.0,0.5294117647058824
47301972,PLATINUM,5.0,2.0,9.0,0.75
68292713,SILVER,7.0,6.0,10.0,0.4782608695652174
36385245,DIAMOND,2.0,2.0,1.0,0.2
24858283,DIAMOND,3.0,1.0,1.0,0.6
44037973,SILVER,4.0,4.0,8.0,0.5
21028386,DIAMOND,3.0,4.0,1.0,0.0
30053093,GOLD,8.0,12.0,14.0,0.29411764705882354
72839390,UNRANKED,1.0,3.0,2.0,0.0
53131905,DIAMOND,1.0,5.0,3.0,-0.1111111111111111
66091092,UNRANKED,0.0,2.0,2.0,0.0
50582,SILVER,2.0,7.0,5.0,0.0
24386278,GOLD,0.0,8.0,7.0,-0.06666666666666667
19087521,UNRANKED,1.0,6.0,5.0,0.0
45199146,BRONZE,0.0,5.0,6.0,0.09090909090909091
308119,UNRANKED,7.0,7.0,7.0,0.3333333333333333
29049886,SILVER,5.0,7.0,6.0,0.2222222222222222
46058840,SILVER,1.0,2.0,10.0,0.6923076923076923
35631418,SILVER,7.0,4.0,7.0,0.5555555555555556
21263761,GOLD,5.0,4.0,11.0,0.6
27860348,SILVER,2.0,5.0,6.0,0.23076923076923078
21462171,UNRANKED,4.0,6.0,3.0,0.07692307692307693
24752393,GOLD,12.0,3.0,6.0,0.7142857142857143
48366949,UNRANKED,3.0,11.0,12.0,0.15384615384615385
19991356,UNRANKED,6.0,5.0,11.0,0.5454545454545454
52813567,SILVER,3.0,2.0,8.0,0.6923076923076923
50600460,SILVER,5.0,10.0,5.0,0.0
58690670,SILVER,4.0,4.0,1.0,0.1111111111111111
57323729,GOLD,2.0,5.0,3.0,0.0
69864130,SILVER,12.0,3.0,6.0,0.7142857142857143
420894,GOLD,2.0,5.0,11.0,0.4444444444444444
21303062,GOLD,3.0,5.0,5.0,0.23076923076923078
31435106,GOLD,1.0,9.0,15.0,0.28
24234210,SILVER,7.0,2.0,8.0,0.7647058823529411
24955857,SILVER,7.0,2.0,7.0,0.75
45859113,BRONZE,0.0,9.0,9.0,0.0
53689595,UNRANKED,0.0,2.0,1.0,-0.3333333333333333
24349726,UNRANKED,0.0,3.0,0.0,-1.0
27292515,SILVER,3.0,11.0,12.0,0.15384615384615385
33120028,BRONZE,2.0,8.0,2.0,-0.3333333333333333
37174644,SILVER,6.0,2.0,4.0,0.6666666666666666
53487795,SILVER,9.0,2.0,5.0,0.75
41982648,BRONZE,1.0,0.0,1.0,1.0
20269045,BRONZE,6.0,2.0,6.0,0.7142857142857143
22334892,PLATINUM,4.0,3.0,5.0,0.5
37600135,BRONZE,9.0,15.0,18.0,0.2857142857142857
39277412,GOLD,9.0,6.0,10.0,0.52
35721860,PLATINUM,9.0,5.0,1.0,0.3333333333333333
42852995,GOLD,0.0,5.0,8.0,0.23076923076923078
73119594,SILVER,10.0,6.0,5.0,0.42857142857142855
40018299,PLATINUM,0.0,7.0,11.0,0.2222222222222222
73169297,GOLD,2.0,5.0,10.0,0.4117647058823529
49338592,PLATINUM,2.0,1.0,18.0,0.9047619047619048
23729786,GOLD,4.0,4.0,11.0,0.5789473684210527
52447012,PLATINUM,1.0,9.0,3.0,-0.38461538461538464
50967608,UNRANKED,4.0,5.0,12.0,0.5238095238095238
48024282,PLATINUM,10.0,4.0,6.0,0.6
21036931,SILVER,6.0,5.0,7.0,0.4444444444444444
66530337,BRONZE,7.0,8.0,6.0,0.23809523809523808
66751200,SILVER,5.0,1.0,10.0,0.875
30101079,SILVER,16.0,3.0,6.0,0.76
37960331,BRONZE,14.0,10.0,7.0,0.3548387096774194
22200381,DIAMOND,0.0,4.0,8.0,0.3333333333333333
72512130,UNRANKED,12.0,4.0,0.0,0.5
20814420,SILVER,1.0,5.0,0.0,-0.6666666666666666
32990425,GOLD,3.0,5.0,8.0,0.375
20297365,DIAMOND,2.0,3.0,9.0,0.5714285714285714
51443818,GOLD,5.0,12.0,18.0,0.3142857142857143
31203101,DIAMOND,4.0,6.0,7.0,0.29411764705882354
